user_id,name,popularity,identifier
23304612,Seoul,0.91,eyJpZCI6IkU2U0IyVUdFNDVTNzVYUkpPVTc1QUlZSVFBSlVZTyIsInciOjk2MCwiaCI6OTYzLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6MTczNTkxNzUwNjU0OTcwMDM0NH0
23304612,Seoul,0.91,eyJpZCI6Ikk0VjQzQ1BKVVdNM0RNMkszRkxPVUtRWU9IWTRaWCIsInciOjk2MCwiaCI6OTYwLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6MTMxMDM3NDM1MzE0NjM5NzY1Mzh9
23304612,Seoul,0.91,eyJpZCI6IjJLSldHSkFNRExPWFNDWFRHRDRWSkJVWk9NSUhGVCIsInciOjk2MCwiaCI6OTYzLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6NjA5NjA4NTcxODc1NDA0Mjk1M30
23304612,Seoul,0.91,eyJpZCI6IlBOT1k1RDQ0V1A3UDVNWVNBS0NOVTNEU1VQVVROSSIsInciOjk2MCwiaCI6OTYzLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6NzE2NDUzNDc4MjU0NTk5NjcxNn0
23304612,Seoul,0.91,eyJpZCI6IkVJV0JMTzVFWTJTM1RPVlZNT0NOTjJYVzdYTk1XSSIsInciOjk2MCwiaCI6OTYzLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6NjY1NzA5NzA3MjE3Mjk3NzU1N30
23304612,Seoul,0.91,eyJpZCI6IlUyUU5WWjZXUk01WjNKTVlZN0EzSERRNUNTSUxZMiIsInciOjk2MSwiaCI6OTYxLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6NDExODIxNzM0OTkzNjE2MjQ3Mn0
5885021,Seoul,0.91,eyJpZCI6IkM2TU1XS05SMlBUS1pDMkJFSEtBWlFBNVpCN0VTSCIsInciOjc1MCwiaCI6NzUwLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6MTYxMTkyMzgwNzM3ODI2Njk3M30
5885021,Seoul,0.91,eyJpZCI6IkVSWEE1TEZHTzRVSkY3TVUzTUpPSVY1MlBNS0NaQiIsInciOjc1MCwiaCI6NzUwLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6NjQ5OTcwMTY2MDY3Nzk3MDQzNX0
5885021,Seoul,0.91,eyJpZCI6IjVERlJaM0xQVlpPV1VQVFFZWEdaUjJVNzdLQVlaQyIsInciOjc1MCwiaCI6NzUwLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6MzY1MTA2MjIwNjY3NDA1NTA4Mn0
5885021,Seoul,0.91,eyJpZCI6IldEUlM0NDdHN0E0NFIyQVpISU1OVEtGWVJDWE9ORCIsInciOjc1MCwiaCI6NzQ4LCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6MTMwNTQyNjY3MTkyMjY3NDgwMDl9
